2018-12-31 03:32:05,511:max_episode: 5000, f_sampling: 1000, BayesBatch: 10000, lastlayer: 512, replay_start_size: 50000, sigma: 0.001, sigma_n: 1, annealing_end: 1000000.0, f_bayes_update: 1000, gamma2: 0.95, epsilon_min: 0.1, internal_skip_frame: 4, target_W_update: 10, rms_eps: 0.01, skip_frame: 4, lr: 0.0025, image_size: 84, replay_buffer_size: 500000, learning_frequency: 4, lambda_W: 0.1, Target_update: 10000, target_batch_size: 5000, alpha: 0.01, gamma1: 0.95, ctx: gpu(0), alpha_target: 1, batch_size: 32, gamma: 0.99, frame_len: 4
2018-12-31 13:14:23,567:BDQN:env:Centipede-v0,epis[1500],durat[51],fnum=99111, cum_cl_rew = 50, cum_rew = 1052,tot_cl = 54 , tot = 1685
2018-12-31 13:17:36,335:BDQN:env:Centipede-v0,epis[1600],durat[61],fnum=105821, cum_cl_rew = 49, cum_rew = 449,tot_cl = 55 , tot = 1663
2018-12-31 13:20:45,741:BDQN:env:Centipede-v0,epis[1700],durat[27],fnum=112429, cum_cl_rew = 47, cum_rew = 332,tot_cl = 53 , tot = 1524
2018-12-31 13:23:58,584:BDQN:env:Centipede-v0,epis[1800],durat[46],fnum=119124, cum_cl_rew = 43, cum_rew = 1203,tot_cl = 54 , tot = 1650
2018-12-31 13:27:01,081:BDQN:env:Centipede-v0,epis[1900],durat[115],fnum=125437, cum_cl_rew = 73, cum_rew = 4572,tot_cl = 55 , tot = 1600
2018-12-31 13:30:10,989:BDQN:env:Centipede-v0,epis[2000],durat[92],fnum=132075, cum_cl_rew = 70, cum_rew = 2488,tot_cl = 54 , tot = 1655
2018-12-31 13:33:22,694:BDQN:env:Centipede-v0,epis[2100],durat[75],fnum=138752, cum_cl_rew = 63, cum_rew = 2786,tot_cl = 55 , tot = 1623
2018-12-31 13:36:29,938:BDQN:env:Centipede-v0,epis[2200],durat[54],fnum=145296, cum_cl_rew = 53, cum_rew = 1348,tot_cl = 54 , tot = 1629
2018-12-31 13:47:57,525:BDQN:env:Centipede-v0,epis[2300],durat[92],fnum=152184, cum_cl_rew = 83, cum_rew = 4132,tot_cl = 61 , tot = 2020
2018-12-31 13:51:38,184:BDQN:env:Centipede-v0,epis[2400],durat[93],fnum=159906, cum_cl_rew = 79, cum_rew = 4483,tot_cl = 80 , tot = 3226
2018-12-31 13:55:19,064:BDQN:env:Centipede-v0,epis[2500],durat[100],fnum=167585, cum_cl_rew = 101, cum_rew = 3675,tot_cl = 83 , tot = 3431
2018-12-31 13:58:39,449:BDQN:env:Centipede-v0,epis[2600],durat[72],fnum=174587, cum_cl_rew = 82, cum_rew = 4699,tot_cl = 80 , tot = 3186
2018-12-31 14:01:57,498:BDQN:env:Centipede-v0,epis[2700],durat[103],fnum=181523, cum_cl_rew = 111, cum_rew = 6318,tot_cl = 80 , tot = 3203
2018-12-31 14:05:27,685:BDQN:env:Centipede-v0,epis[2800],durat[83],fnum=188824, cum_cl_rew = 101, cum_rew = 4977,tot_cl = 84 , tot = 3678
2018-12-31 14:08:33,689:BDQN:env:Centipede-v0,epis[2900],durat[176],fnum=195347, cum_cl_rew = 168, cum_rew = 15772,tot_cl = 78 , tot = 3042
